precedent_id,case_name,case_number,decision_date,decision_year,decision_month,decision_quarter,court_name,court_type,case_type,judgment_type,search_keyword,source,source_url,collected_at,points_at_issue,judgment_summary,precedent_content
336058,이 사건 매매계약 체결 자체에 배임행위가 개재되었다거나 배임행위에 적극 가담하여 반사회적 법률행위로서 무효인 매매계약을 체결한 것이라고 평가할 수 없음.,제주지방법원-2021-구합-5158,2022-06-28,2022,6,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=336058&type=HTML&mobileYn=,2026-09-19 21:38:17.307778,,,
344826,주택임대 수입금액의 수입 시기는 계약에 따라 지급일이 정해진 경우에는 그 정해진 날임,서울행정법원-2021-구합-3073,2022-06-28,2022,6,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=344826&type=HTML&mobileYn=,2026-09-19 21:38:17.307778,,,
342986,검인계약서상의 거래가액을 취득가액으로 보아야 함,수원지방법원-2021-구단-8263,2022-06-24,2022,6,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=342986&type=HTML&mobileYn=,2026-09-19 21:38:17.307778,,,
342458,이 사건 각 증여계약이 있은 후로부터 2년 2개월 정도 지나 제기된 이혼소송에 따른 화해권고결정을 재산분할이라고 볼 수 없음,춘천지방법원-2021-나-35398,2022-06-23,2022,6,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=342458&type=HTML&mobileYn=,2026-09-19 21:38:17.307778,,,
231751,용역계약해지무효확인,2021나2043911,2022-06-22,2022,6,2,서울고등법원,고등법원,민사,판결 : 상고,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=231751&type=HTML&mobileYn=,2026-09-19 21:38:17.307778,,,
222687,분양대금반환청구의소[휴양 콘도미니엄 수분양자가 분양계약상 고압선 지중화 의무가 불이행되었다는 이유로 계약을 해제하고 분양대반환 등을 구하고 있는 사안],2022다203804,2022-06-16,2022,6,2,대법원,대법원,민사,판결,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=222687&type=HTML&mobileYn=,2026-09-19 21:38:17.307778,,,
345178,이 사건 증여계약의 사해행위 해당여부,수원고등법원-2021-나-25584,2022-06-15,2022,6,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=345178&type=HTML&mobileYn=,2026-09-19 21:38:17.307778,,,
344706,이 사건 부동산에 대한 매매계약이 사해행위에 해당하는지 여부,고양지원-2022-가단-81571,2022-06-10,2022,6,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=344706&type=HTML&mobileYn=,2026-09-19 21:38:17.307778,,,
421166,사후에 매매계약을 해제한 경우 취득세 추징사유가 소급하여 소멸하는지 여부,2021구합23948,2022-06-09,2022,6,2,부산지방법원,지방/기타,일반행정,처분청 승소,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=421166&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
335516,체납자가 배우자로 보험계약 명의를 변경한 행위는 사해행위에 해당함,광주지방법원-2022-가단-511234,2022-06-09,2022,6,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=335516&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
336122,토지 매매계약이 매수인의 잔금지급의무 불이행으로 인해 실효되었으므로 매수인의 채권자들은 이 사건 토지의 매각대금을 배당받을 수 없다.,순천지원-2020-가합-11552,2022-06-09,2022,6,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=336122&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
342586,토지 매매계약 해제에 따른 계약금(위약금)의 수입시기,의정부지방법원-2020-구합-10888,2022-05-31,2022,5,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=342586&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
337424,조합이 추진위원회의 BBB에 대한 용역계약 및 정산약정에 기한 권리의무를 승계한 것은 실질적으로 병존적 채무인수에 해당한다 할 것임,부산지방법원-2021-가단-324519,2022-05-26,2022,5,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=337424&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
345316,체납자가 자녀에게 보험계약 명의를 변경한 행위는 사해행위에 해당함,군산지원-2021-가단-59807,2022-05-24,2022,5,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=345316&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
346180,토지사용계약의 해지?해제에 따른 토지 임대소득 과세 적법 여부,서울행정법원-2021-구합-58011,2022-05-24,2022,5,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=346180&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
342912,"매수인의 토지가 경매로 매각되었다면 매수인에게 양도소득세 납부의무가 있고, 그 후 매매계약이 해제되었더라도 마찬가지이므로 과세처분은 적법함",대전고등법원-2021-누-12587,2022-05-19,2022,5,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=342912&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
347626,"이 사건 증여계약은 사해행위에 해당하므로 취소되어야 하고, 그 원상회복으로 피고는 원고에게 증여받은 금액 중 피보전채권액에 해당하는 금액을 지급할 의무가 있음",광주지방법원-2021-가단-535691,2022-05-18,2022,5,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=347626&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
343608,이 사건 현금 증여 계약의 사해행위해당여부,안양지원-2021-가합-100781,2022-05-13,2022,5,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=343608&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
337648,"압류 및 추심명령이 있은 차임채권은, 임대차계약이 종료시 임대보증금에서 공제됨",안산지원-2020-가합-11701,2022-05-12,2022,5,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=337648&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
343672,이 사건 매매계약이 사해행위가 아니라고 보기 어려움,울산지방법원-2021-나-16126,2022-05-12,2022,5,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=343672&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
343174,합의해제로 주식매매계약이 해제되었는지 여부,서울고등법원-2021-누-71733,2022-05-12,2022,5,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=343174&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
221755,"손해배상(기)[피고와 업무위탁계약을 체결한 영업전문점인 원고가 수수료 지급방식이 피고에게 유리하게 변경되자, 피고를 상대로 약관 무효에 따른 부당이득반환, 피고의 거래상 지위 남용을 이유로 한 손해배상 및 미지급 수수료 지급 등을 청구한 사안]",2020다278873,2022-05-12,2022,5,2,대법원,대법원,민사,판결,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=221755&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
221777,총회결의무효확인등[지역주택조합가입계약이 이행불능 또는 사정변경으로 인해 해제되었는지 여부가 문제된 사건],2021다286116,2022-05-12,2022,5,2,대법원,대법원,민사,판결,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=221777&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
335570,대물변제계약에 따른 부동산소유권이전 행위가 사해행위에 해당되는지 여부,수원지방법원-2021-가합-17405,2022-05-11,2022,5,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=335570&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
343234,부동산거래계약신고필증의 기재금액을 부동산의 실지거래가액으로 보아 취득가액을 산정하는 것은 타당함,광주지방법원-2021-구합-890,2022-04-29,2022,4,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=343234&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
337560,실지거래가액은 매매계약 기타 증빙자료에 의하여 객관적으로 인식되는 가액을 말함,창원지방법원-2021-구단-11440,2022-04-27,2022,4,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=337560&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
350396,"확정판결에 따라 지분양도계약은 사해행위로 취소되었더라도, 이는 책임재산으로 취급될 뿐 직접 그 지분을 취득하는 것은 아님",대구지방법원-2021-가단-130685,2022-04-22,2022,4,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=350396&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
343680,주식의 양도일은 단순한 매매계약 체결일에 불과한 매도계약일을 양도시기로 볼 수 없고 대금결제일로 봄이 타당하므로 당초처분은 적법함,부산고등법원(창원)-2021-누-10944,2022-04-20,2022,4,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=343680&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
343074,보장성보험의 명의변경계약도 국세징수법에서 압류를 금지하는 범위를 제외한 나머지 범위의 해지환급금채권액 상당에 대해서는 사해행위취소청구의 목적물이 될 수 있음,천안지원-2021-가단-114972,2022-04-19,2022,4,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=343074&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
343822,비업대금의 이익과 관련하여 최초 금전대여계약과 달리 변경된 약정 이율을 적용하였다는 구체적 증빙이 부족하고 이자소득이 발생한 후에 쌍방간 청구권의 포기 합의가 발생한 이자소득에 영향을 미치지 못함,대전지방법원-2020-구합-104025,2022-04-14,2022,4,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=343822&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
220431,부당해고구제재심판정취소[보험회사 위탁계약형 지점장의 근로기준법상 근로자성 인정 여부가 쟁점이 된 사건],2021두33715,2022-04-14,2022,4,2,대법원,대법원,일반행정,판결,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=220431&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
343940,"이 사건 매매계약 체결 당시 이미 채권성립의 기초가 되는 법률관계가 발생되어 있었고, 가까운 장래에 이 사건 조세채권이 성립되리라는 점에 대한 고도의 개연성이 있었으며, 그 후 원고가 납세고지를 함으로써 그 개연성이 현실화되었으므로 이 사건 조세채권은 원고의 채권자취소권의 피보전채권이 됨.",부산지방법원-2021-가단-344902,2022-04-12,2022,4,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=343940&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
346456,매도청구권에 의한 매매의 경우 계약금을 받은 사실을 증명하지 못하였다는 사유로 한 이 사건 거부처분은 위법함,부산고등법원-2021-누-24063,2022-04-08,2022,4,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=346456&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
420916,"감면 조례에 따라 취득세 감면 혜택을 받았던 원고의 토지매매 계약이 무변론 판결로 취소되어 소유권이전등기가 말소된 경우, 취득행위의 존재여부 및 정당한 사유 없이 해당 사업에 직접 사용하지 못한 것으로 보아 추징요건을 충족시키는지 여부",2021두60977,2022-03-31,2022,3,1,대법원,대법원,일반행정,처분청 패소,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=420916&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
337754,이 사건 증여계약은 사해행위이므로 취소되어야 함,제주지방법원-2021-가단-55168,2022-03-31,2022,3,1,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=337754&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
335628,"합의서에 따라 주식매매계약이 해제되어 신고기한 내 반환된 것으로서 증여가 없는 경우인지, 신주 인수대금을 실제 부담한 회사를 실제 귀속자로 보아야 하는지",서울고등법원-2021-누-46096,2022-03-30,2022,3,1,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=335628&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
342284,이 사건 제2토지의 취득가액(검인계약서VS환산취득가액)적정 여부,서울고등법원-2021-누-44595,2022-03-17,2022,3,1,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=342284&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
332878,(심리불속행) 증여계약의 실질이 증여가 아닌 매매라고 인정하기에 부족하고 달리 이를 인정할 만한 증거가 없음,대법원-2021-다-298676,2022-03-11,2022,3,1,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=332878&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
347754,(심리불속행)양도소득세 감면한도액 초과를 회피하기 위한 형식적인 계약에 해당하여 토지의 양도시기는 이 사건 토지의 최종 잔금청산일이라고 봄이 상당함,대법원-2021-두-57780,2022-03-11,2022,3,1,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=347754&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
346078,(심리불속행) 용역계약에 따라 용역제공이 완료된 시점을 대물변제로 받은 상가의 이용가능 시점으로 보아야 하는지 여부,대법원-2021-두-57278,2022-02-24,2022,2,1,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=346078&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
344544,(무변론판결) 이 사건 증여계약은 사해행위에 해당하는지 여부,울산지방법원-2021-가단-125951,2022-02-23,2022,2,1,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=344544&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
346122,이 사건 계약의 해제시점이 언제인지 여부,서울고등법원-2021-누-47884,2022-02-16,2022,2,1,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=346122&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
336902,검인계약서는 양도물건의 실지거래가액으로 인정됨,서울행정법원-2020-구단-63309,2022-02-11,2022,2,1,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=336902&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
344752,이 사건 부동산의 증여계약은 사해행위에 해당함,인천지방법원-2021-가단-207396,2022-02-10,2022,2,1,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=344752&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
330174,이 사건 매매계약이 사해행위에 해당하는지 여부,안산지원-2020-가합-6396,2022-02-10,2022,2,1,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=330174&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
219683,계약해지무효확인의소,2019다227732,2022-02-10,2022,2,1,대법원,대법원,민사,판결,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219683&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
219303,계약금반환청구,2019다289815,2022-01-27,2022,1,1,대법원,대법원,민사,판결,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219303&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
336216,다운계약서 작성에 따른 취득가액 입증책임,대전지방법원-2021-구단-101330,2022-01-27,2022,1,1,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=336216&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
420822,"원고 등이 6차 할부금을 납부하지 않은 상태에서 이 사건 승계계약을 체결하여 이 사건 매매계약의 매수인 지위를 □□에게 이전해 준 상태에서, 김*광이 원고 등을 대리하여 6차 할부금을 납부한 것으로 보아 취득세를 부과한 처분의 적법성",2021두54880,2022-01-27,2022,1,1,대법원,대법원,일반행정,처분청 패소,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=420822&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
344880,쟁점공사에 관하여 계약을 체결한 이유로 처분한 것은 실질과세원칙에 위반함,대법원-2021-두-55500,2022-01-27,2022,1,1,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=344880&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
346984,납세의무가 성립한 국세채무를 회피할 목적으로 체납자와 형제인 피고간의 부동산증여계약을 취소,서울북부지방법원-2021-가단-143612,2022-01-21,2022,1,1,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=346984&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
343980,양도소득세액 산정의 기초가 되는 실지거래가액은 매매계약 기타 증빙자료에 의하여 객관적으로 인식되는 가액을 의미함,울산지방법원-2021-구합-7192,2022-01-20,2022,1,1,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=343980&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
336378,1/2지분씩 두차례로 나누어 체결된 이 사건 각 매매계약은 그 경제적 실질 내용에 따라 일괄하여 하나의 거래로 보아야 함,부산고등법원(창원)-2021-누-10982,2022-01-19,2022,1,1,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=336378&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
347054,컨설팅계약에 따른 비용을 이 사건 부동산의 양도를 위하여 직접 지출한 ‘소개비’ 또는 ‘이와 유사한 비용’에 해당한다고 볼 수 없음,서울고등법원-2021-누-51128,2022-01-14,2022,1,1,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=347054&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
343532,해당 소유권이전등기는 양도담보 관리신탁계약에 의한 것으로 매매계약에 따른 잔금지급의무가 없으므로 원고의 추심금 청구는 이유 없음,수원고등법원-2020-나-23536,2022-01-14,2022,1,1,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=343532&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
344594,이 사건 매매계약이 사해행위에 해당하는지 여부,부천지원-2020-가단-132931,2022-01-13,2022,1,1,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=344594&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
603411,하도급계약보증금,2021재나20026,2022-01-13,2022,1,1,서울고등법원,고등법원,민사,판결,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=603411&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
345160,특수관계인과 작성한 취득계약서 상의 가액을 실질거래로 볼 수 있는지 여부,대법원-2021-두-52426,2022-01-13,2022,1,1,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=345160&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
338112,피고와 BBB 사이에 체결된 증여계약이 사해행위에 해당하는지 여부,대구지방법원-2021-나-312297,2022-01-12,2022,1,1,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=338112&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
344986,이 사건 증여계약이 사해행위에 해당하는지 여부,수원지방법원-2020-가단-561366,2022-01-12,2022,1,1,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=344986&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
342488,허위의 임대차계약서를 작성하고 이에 의하여 임대수입을 과소신고한 것은 사기기타부정행위에 해당하여 장기의 부과제척기간이 적용됨,대법원-2021-두-51027,2021-12-30,2021,12,4,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=342488&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
343046,체납자와 딸 간 체결된 예금주 명의신탁계약과 책임재산의 일부 복귀에 따른 사해행위 해당 여부,서울북부지방법원-2020-가단-100328,2021-12-23,2021,12,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=343046&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
337752,해당 부동산의 증여행위는 사해행위에 해당하므로 증여계약을 취소하고 소유권이전등기의 말소등기절차를 이행해야 함,전주지방법원-2021-가단-5241,2021-12-15,2021,12,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=337752&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
336632,이 사건 증여계약이 사해행위에 해당하여 최소되어야 하는지 여부,포항지원-2021-가단-109743,2021-12-14,2021,12,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=336632&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
343548,원고와의 계약 당사자는 피고 DDD이므로 공탁금 출급 청구권은 원고에게 있음,수원지방법원-2021-가단-535821,2021-12-14,2021,12,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=343548&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
347696,금융기관에 대해 제3자가 대출 관련 서류에 주채무자 또는 연대보증인으로서 직접 서명·날인하였으나 대출계약의 법률상 효과까지 제3자에게 귀속되었다고 볼 수 있음,의정부지방법원-2020-가합-55244,2021-12-10,2021,12,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=347696&type=HTML&mobileYn=,2026-09-19 21:38:17.308735,,,
342496,이 사건 합의해제는 원고가 양도소득세 수정신고·납부안내를 받고 납부한 양도소득세 등의 조세 회피를 목적으로 한 통정허위표시이거나 새로운 계약이라고 보아야 하는지 여부,인천지방법원-2019-구합-53215,2021-12-10,2021,12,4,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=342496&type=HTML&mobileYn=,2026-09-19 21:38:17.309735,,,
347476,이 사건 증여행위는 사해행위에 해당하므로 증여계약을 취소하고 가액배상을 해야함,홍성지원-2020-가단-32763,2021-12-10,2021,12,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=347476&type=HTML&mobileYn=,2026-09-19 21:38:17.309735,,,
343636,분양계약 해제 전 수취한 부가가치세 환급금의 반환을 내용으로 하는 부과처분과 그에 따른 가산세 부과처분은 적법함,인천지방법원-2021-구합-51700,2021-12-10,2021,12,4,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=343636&type=HTML&mobileYn=,2026-09-19 21:38:17.309735,,,
346618,체납자의 보험계약자 명의변경행위는 사해행위에 해당함,서울남부지방법원-2021-가단-276854,2021-12-09,2021,12,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=346618&type=HTML&mobileYn=,2026-09-19 21:38:17.309735,,,
349724,증여계약은 사해행위로서 취소되어야 함,안산지원-2021-가단-83812,2021-12-07,2021,12,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=349724&type=HTML&mobileYn=,2026-09-19 21:38:17.309735,,,
336376,검인계약서상 거래가액을 실지취득가액으로 보아 과세한 처분은 정당함,부산지방법원-2021-구합-22839,2021-12-03,2021,12,4,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=336376&type=HTML&mobileYn=,2026-09-19 21:38:17.309735,,,
347252,이 사건 증여계약이 사해행위인지 여부 및 제소기간 도과여부,춘천지방법원-2020-가합-51573,2021-12-01,2021,12,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=347252&type=HTML&mobileYn=,2026-09-19 21:38:17.309735,,,
343164,소급작성된 계약서로 인해 취득 가액을 확인할 수 없는 경우에 해당하는지 여부,수원지방법원-2020-구단-9733,2021-11-25,2021,11,4,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=343164&type=HTML&mobileYn=,2026-09-19 21:38:17.310734,,,
335690,합의해제로 이 사건 주식 매매계약 효력이 상실되었는지 여부와 양도대금의 사후 조정 여부,서울행정법원-2020-구합-78605,2021-11-16,2021,11,4,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=335690&type=HTML&mobileYn=,2026-09-19 21:38:17.310734,,,
343160,체납자가 부동산 임대차계약을 체결하면서 임차인으로 하여금 특수관계법인 명의계좌로 임대차보증금 및 월임대료를 납입하게 한 행위는 원고에 대한 사해행위에 해당함,서산지원-2021-가단-51138,2021-11-16,2021,11,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=343160&type=HTML&mobileYn=,2026-09-19 21:38:17.310734,,,
344996,주택부분과 상가부분을 일괄하여 하나의 매매계약을 양도한 것으로 봄이 상당함,의정부지방법원-2021-구단-6315,2021-11-15,2021,11,4,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=344996&type=HTML&mobileYn=,2026-09-19 21:38:17.310734,,,
338170,"증여계약 체결 당시 의사능력이 없는 상태에 있었다고 인정하기 부족하고, 달리 이를 인정할 증거가 없음",서울중앙지방법원-2019-가단-58743,2021-11-12,2021,11,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=338170&type=HTML&mobileYn=,2026-09-19 21:38:17.310734,,,
334296,이 사건 부동산 매매계약체결은 사해행위에 해당하므로 부동산 매매계약을 취소하고 원고에게 가액배상을 해야 함,광주지방법원-2021-가단-504383,2021-11-12,2021,11,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=334296&type=HTML&mobileYn=,2026-09-19 21:38:17.310734,,,
420878,"감면 조례에 따라 취득세 감면 혜택을 받았던 원고의 토지매매 계약이 무변론 판결로 취소되어 소유권이전등기가 말소된 경우, 취득행위의 존재여부 및 정당한 사유 없이 해당 사업에 직접 사용하지 못한 것으로 보아 추징요건을 충족시키는지 여부",2021누10902,2021-11-11,2021,11,4,광주고등법원,고등법원,일반행정,처분청 패소,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=420878&type=HTML&mobileYn=,2026-09-19 21:38:17.310734,,,
